[2026-02-07 06:19:13] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":49.0} 
[2026-02-07 06:19:24] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:19:24] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:19:24] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":0.0} 
[2026-02-07 06:19:24] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":0.0} 
[2026-02-07 06:19:24] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:19:24] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:19:24] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":0.0} 
[2026-02-07 06:19:24] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":0.0} 
[2026-02-07 06:19:25] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":49.6} 
[2026-02-07 06:19:26] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":15.0} 
[2026-02-07 06:19:26] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":15.0} 
[2026-02-07 06:19:26] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":15.0} 
[2026-02-07 06:19:29] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":24.8} 
[2026-02-07 06:19:29] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":24.8} 
[2026-02-07 06:19:29] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":24.8} 
[2026-02-07 06:19:30] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:19:30] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:19:30] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:19:30] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:19:30] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:19:31] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:19:31] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:19:32] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:19:32] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:19:32] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:19:32] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:19:33] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:19:33] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:19:34] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:19:34] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:19:35] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:19:35] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:19:35] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":"10431","subtotal":10.0} 
[2026-02-07 06:19:35] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:19:35] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:19:35] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:19:35] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:19:47] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":49.6} 
[2026-02-07 06:19:48] testing.WARNING: Stripe webhook signature verification failed {"error":"Unable to extract timestamp and signatures from header"} 
[2026-02-07 06:19:48] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:19:48] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:19:52] testing.INFO: Checkout cancelled: reservations released {"order_id":1,"order_number":"DR-20260207-C3E6"} 
[2026-02-07 06:20:07] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":20.0} 
[2026-02-07 06:20:07] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":20.0} 
[2026-02-07 06:20:07] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":20.0} 
[2026-02-07 06:20:55] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":49.0} 
[2026-02-07 06:20:55] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":49.0} 
[2026-02-07 06:20:55] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":0.0} 
[2026-02-07 06:20:55] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":0.0} 
[2026-02-07 06:20:56] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":0.0} 
[2026-02-07 06:20:56] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":0.0} 
[2026-02-07 06:20:57] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":15.0} 
[2026-02-07 06:20:57] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":15.0} 
[2026-02-07 06:20:57] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":15.0} 
[2026-02-07 06:20:57] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":15.0} 
[2026-02-07 06:20:58] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":25.0} 
[2026-02-07 06:20:58] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":25.0} 
[2026-02-07 06:20:58] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":25.0} 
[2026-02-07 06:20:58] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":25.0} 
[2026-02-07 06:20:59] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":30.0} 
[2026-02-07 06:20:59] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":30.0} 
[2026-02-07 06:20:59] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":30.0} 
[2026-02-07 06:20:59] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":30.0} 
[2026-02-07 06:21:00] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":12.0} 
[2026-02-07 06:21:00] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":12.0} 
[2026-02-07 06:21:01] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:21:01] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:21:02] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:21:02] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:21:02] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:21:02] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:21:02] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":0.0} 
[2026-02-07 06:21:02] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":0.0} 
[2026-02-07 06:21:03] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:21:03] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:21:03] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":0.0} 
[2026-02-07 06:21:03] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":0.0} 
[2026-02-07 06:21:03] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":49.6} 
[2026-02-07 06:21:04] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":15.0} 
[2026-02-07 06:21:04] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":15.0} 
[2026-02-07 06:21:04] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":15.0} 
[2026-02-07 06:21:05] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":24.8} 
[2026-02-07 06:21:05] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":24.8} 
[2026-02-07 06:21:05] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":24.8} 
[2026-02-07 06:21:06] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:21:06] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:21:06] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:21:06] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:21:06] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:21:07] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:21:07] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:21:08] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:21:08] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:21:08] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:21:08] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:21:09] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:21:09] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:21:10] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:21:10] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:21:11] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:21:11] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:21:11] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":"10431","subtotal":10.0} 
[2026-02-07 06:21:11] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:21:11] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:21:11] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:21:11] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:21:22] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":49.6} 
[2026-02-07 06:21:23] testing.WARNING: Stripe webhook signature verification failed {"error":"Unable to extract timestamp and signatures from header"} 
[2026-02-07 06:21:23] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:21:23] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":10.0} 
[2026-02-07 06:21:26] testing.INFO: Checkout cancelled: reservations released {"order_id":1,"order_number":"DR-20260207-6D28"} 
[2026-02-07 06:21:40] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":20.0} 
[2026-02-07 06:21:40] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":20.0} 
[2026-02-07 06:21:40] testing.WARNING: No shipping rate found {"method_code":"standard","country_code":"GR","postal_code":null,"subtotal":20.0} 
[2026-02-07 14:23:32] local.ERROR: cURL error 77: error setting certificate file: D:\Projects\Laragon-installer\8.0-W64\etc\ssl\cacert.pem (see https://curl.haxx.se/libcurl/c/libcurl-errors.html) for https://dressman.gr/wp-json/wc/v3/products/categories?page=1&per_page=100 {"exception":"[object] (GuzzleHttp\\Exception\\RequestException(code: 0): cURL error 77: error setting certificate file: D:\\Projects\\Laragon-installer\\8.0-W64\\etc\\ssl\\cacert.pem (see https://curl.haxx.se/libcurl/c/libcurl-errors.html) for https://dressman.gr/wp-json/wc/v3/products/categories?page=1&per_page=100 at C:/Users/micha/Desktop/websites/shops/dressman/vendor/guzzlehttp/guzzle/src/Handler/CurlFactory.php:278)
[stacktrace]
#0 C:/Users/micha/Desktop/websites/shops/dressman/vendor/guzzlehttp/guzzle/src/Handler/CurlFactory.php(207): GuzzleHttp/Handler/CurlFactory::createRejection(Object(GuzzleHttp/Handler/EasyHandle), Array)
#1 C:/Users/micha/Desktop/websites/shops/dressman/vendor/guzzlehttp/guzzle/src/Handler/CurlFactory.php(159): GuzzleHttp/Handler/CurlFactory::finishError(Object(GuzzleHttp/Handler/CurlHandler), Object(GuzzleHttp/Handler/EasyHandle), Object(GuzzleHttp/Handler/CurlFactory))
#2 C:/Users/micha/Desktop/websites/shops/dressman/vendor/guzzlehttp/guzzle/src/Handler/CurlHandler.php(47): GuzzleHttp/Handler/CurlFactory::finish(Object(GuzzleHttp/Handler/CurlHandler), Object(GuzzleHttp/Handler/EasyHandle), Object(GuzzleHttp/Handler/CurlFactory))
#3 C:/Users/micha/Desktop/websites/shops/dressman/vendor/guzzlehttp/guzzle/src/Handler/Proxy.php(28): GuzzleHttp/Handler/CurlHandler->__invoke(Object(GuzzleHttp/Psr7/Request), Array)
#4 C:/Users/micha/Desktop/websites/shops/dressman/vendor/guzzlehttp/guzzle/src/Handler/Proxy.php(48): GuzzleHttp/Handler/Proxy::GuzzleHttp/Handler/{closure}(Object(GuzzleHttp/Psr7/Request), Array)
#5 C:/Users/micha/Desktop/websites/shops/dressman/vendor/laravel/framework/src/Illuminate/Http/Client/PendingRequest.php(1339): GuzzleHttp/Handler/Proxy::GuzzleHttp/Handler/{closure}(Object(GuzzleHttp/Psr7/Request), Array)
#6 C:/Users/micha/Desktop/websites/shops/dressman/vendor/laravel/framework/src/Illuminate/Http/Client/PendingRequest.php(1305): Illuminate/Http/Client/PendingRequest->Illuminate/Http/Client/{closure}(Object(GuzzleHttp/Psr7/Request), Array)
#7 C:/Users/micha/Desktop/websites/shops/dressman/vendor/laravel/framework/src/Illuminate/Http/Client/PendingRequest.php(1291): Illuminate/Http/Client/PendingRequest->Illuminate/Http/Client/{closure}(Object(GuzzleHttp/Psr7/Request), Array)
#8 C:/Users/micha/Desktop/websites/shops/dressman/vendor/guzzlehttp/guzzle/src/PrepareBodyMiddleware.php(35): Illuminate/Http/Client/PendingRequest->Illuminate/Http/Client/{closure}(Object(GuzzleHttp/Psr7/Request), Array)
#9 C:/Users/micha/Desktop/websites/shops/dressman/vendor/guzzlehttp/guzzle/src/Middleware.php(38): GuzzleHttp/PrepareBodyMiddleware->__invoke(Object(GuzzleHttp/Psr7/Request), Array)
#10 C:/Users/micha/Desktop/websites/shops/dressman/vendor/guzzlehttp/guzzle/src/RedirectMiddleware.php(71): GuzzleHttp/Middleware::GuzzleHttp/{closure}(Object(GuzzleHttp/Psr7/Request), Array)
#11 C:/Users/micha/Desktop/websites/shops/dressman/vendor/guzzlehttp/guzzle/src/Middleware.php(63): GuzzleHttp/RedirectMiddleware->__invoke(Object(GuzzleHttp/Psr7/Request), Array)
#12 C:/Users/micha/Desktop/websites/shops/dressman/vendor/guzzlehttp/guzzle/src/HandlerStack.php(75): GuzzleHttp/Middleware::GuzzleHttp/{closure}(Object(GuzzleHttp/Psr7/Request), Array)
#13 C:/Users/micha/Desktop/websites/shops/dressman/vendor/guzzlehttp/guzzle/src/Client.php(333): GuzzleHttp/HandlerStack->__invoke(Object(GuzzleHttp/Psr7/Request), Array)
#14 C:/Users/micha/Desktop/websites/shops/dressman/vendor/guzzlehttp/guzzle/src/Client.php(169): GuzzleHttp/Client->transfer(Object(GuzzleHttp/Psr7/Request), Array)
#15 C:/Users/micha/Desktop/websites/shops/dressman/vendor/guzzlehttp/guzzle/src/Client.php(189): GuzzleHttp/Client->requestAsync('GET', Object(GuzzleHttp/Psr7/Uri), Array)
#16 C:/Users/micha/Desktop/websites/shops/dressman/vendor/laravel/framework/src/Illuminate/Http/Client/PendingRequest.php(1137): GuzzleHttp/Client->request('GET', 'https://dressma...', Array)
#17 C:/Users/micha/Desktop/websites/shops/dressman/vendor/laravel/framework/src/Illuminate/Http/Client/PendingRequest.php(907): Illuminate/Http/Client/PendingRequest->sendRequest('GET', 'https://dressma...', Array)
#18 C:/Users/micha/Desktop/websites/shops/dressman/vendor/laravel/framework/src/Illuminate/Support/helpers.php(338): Illuminate/Http/Client/PendingRequest->Illuminate/Http/Client/{closure}(3)
#19 C:/Users/micha/Desktop/websites/shops/dressman/vendor/laravel/framework/src/Illuminate/Http/Client/PendingRequest.php(905): retry(0, Object(Closure), 1000, Object(Closure))
#20 C:/Users/micha/Desktop/websites/shops/dressman/vendor/laravel/framework/src/Illuminate/Http/Client/PendingRequest.php(772): Illuminate/Http/Client/PendingRequest->send('GET', 'https://dressma...', Array)
#21 C:/Users/micha/Desktop/websites/shops/dressman/app/Services/WooCommerceImportService.php(104): Illuminate/Http/Client/PendingRequest->get('https://dressma...', Array)
#22 C:/Users/micha/Desktop/websites/shops/dressman/app/Services/WooCommerceImportService.php(120): App/Services/WooCommerceImportService->apiGet('products/catego...', Array)
#23 C:/Users/micha/Desktop/websites/shops/dressman/app/Services/WooCommerceImportService.php(148): App/Services/WooCommerceImportService->paginateAll('products/catego...')
#24 C:/Users/micha/Desktop/websites/shops/dressman/app/Services/WooCommerceImportService.php(72): App/Services/WooCommerceImportService->importCategories()
#25 C:/Users/micha/Desktop/websites/shops/dressman/app/Console/Commands/ImportWooCommerce.php(36): App/Services/WooCommerceImportService->import(Array, Object(App/Console/Commands/ImportWooCommerce))
#26 C:/Users/micha/Desktop/websites/shops/dressman/vendor/laravel/framework/src/Illuminate/Container/BoundMethod.php(36): App/Console/Commands/ImportWooCommerce->handle(Object(App/Services/WooCommerceImportService))
#27 C:/Users/micha/Desktop/websites/shops/dressman/vendor/laravel/framework/src/Illuminate/Container/Util.php(43): Illuminate/Container/BoundMethod::Illuminate/Container/{closure}()
#28 C:/Users/micha/Desktop/websites/shops/dressman/vendor/laravel/framework/src/Illuminate/Container/BoundMethod.php(95): Illuminate/Container/Util::unwrapIfClosure(Object(Closure))
#29 C:/Users/micha/Desktop/websites/shops/dressman/vendor/laravel/framework/src/Illuminate/Container/BoundMethod.php(35): Illuminate/Container/BoundMethod::callBoundMethod(Object(Illuminate/Foundation/Application), Array, Object(Closure))
#30 C:/Users/micha/Desktop/websites/shops/dressman/vendor/laravel/framework/src/Illuminate/Container/Container.php(696): Illuminate/Container/BoundMethod::call(Object(Illuminate/Foundation/Application), Array, Array, NULL)
#31 C:/Users/micha/Desktop/websites/shops/dressman/vendor/laravel/framework/src/Illuminate/Console/Command.php(213): Illuminate/Container/Container->call(Array)
#32 C:/Users/micha/Desktop/websites/shops/dressman/vendor/symfony/console/Command/Command.php(341): Illuminate/Console/Command->execute(Object(Symfony/Component/Console/Input/ArgvInput), Object(Illuminate/Console/OutputStyle))
#33 C:/Users/micha/Desktop/websites/shops/dressman/vendor/laravel/framework/src/Illuminate/Console/Command.php(182): Symfony/Component/Console/Command/Command->run(Object(Symfony/Component/Console/Input/ArgvInput), Object(Illuminate/Console/OutputStyle))
#34 C:/Users/micha/Desktop/websites/shops/dressman/vendor/symfony/console/Application.php(1102): Illuminate/Console/Command->run(Object(Symfony/Component/Console/Input/ArgvInput), Object(Symfony/Component/Console/Output/ConsoleOutput))
#35 C:/Users/micha/Desktop/websites/shops/dressman/vendor/symfony/console/Application.php(356): Symfony/Component/Console/Application->doRunCommand(Object(App/Console/Commands/ImportWooCommerce), Object(Symfony/Component/Console/Input/ArgvInput), Object(Symfony/Component/Console/Output/ConsoleOutput))
#36 C:/Users/micha/Desktop/websites/shops/dressman/vendor/symfony/console/Application.php(195): Symfony/Component/Console/Application->doRun(Object(Symfony/Component/Console/Input/ArgvInput), Object(Symfony/Component/Console/Output/ConsoleOutput))
#37 C:/Users/micha/Desktop/websites/shops/dressman/vendor/laravel/framework/src/Illuminate/Foundation/Console/Kernel.php(198): Symfony/Component/Console/Application->run(Object(Symfony/Component/Console/Input/ArgvInput), Object(Symfony/Component/Console/Output/ConsoleOutput))
#38 C:/Users/micha/Desktop/websites/shops/dressman/vendor/laravel/framework/src/Illuminate/Foundation/Application.php(1235): Illuminate/Foundation/Console/Kernel->handle(Object(Symfony/Component/Console/Input/ArgvInput), Object(Symfony/Component/Console/Output/ConsoleOutput))
#39 C:/Users/micha/Desktop/websites/shops/dressman/artisan(13): Illuminate/Foundation/Application->handleCommand(Object(Symfony/Component/Console/Input/ArgvInput))
#40 {main}
